,时间,公司名,轮次,金额,投资机构
15230,2016/4/26,天然工坊,天使轮,数百万人民币,0331创投
15231,2016/4/26,财牛帮,天使轮,500万人民币,未透露
15232,2016/4/26,100平米装修网,Pre-A轮,数百万人民币,未透露
15233,2016/4/26,闪电刷新,A轮,600万人民币,百度公司
15234,2016/4/26,新立方瓜熟蒂落,天使轮,300万人民币,真格基金-紫牛基金-海纳品牌加速器
15235,2016/4/26,痕迹科技我去图书馆,天使轮,数百万人民币,六翼投资
15236,2016/4/26,豆丁网,C轮,1.13亿人民币,清科创投-东方富海-盛景网联(盛景嘉成)-清控银杏创投
15237,2016/4/26,Sportradar雷达体育,A轮,150万美元,阿里巴巴
15238,2016/4/26,WritePath写意达,战略投资,未透露,未透露
15239,2016/4/26,爱侣健康,新三板,5000万人民币,未透露
15240,2016/4/26,脑穿越VR,Pre-A轮,未透露,创新工场-真格基金
15241,2016/4/26,Tripinsiders脆饼,Pre-A轮,1000万人民币,暾澜投资
15242,2016/4/26,骑士APP,天使轮,数百万人民币,跨星创投
15243,2016/4/26,图漾科技,Pre-A轮,1500万人民币,未透露
15244,2016/4/26,那年那兔那些事儿,A轮,2000万人民币,哔哩哔哩bilibili
15245,2016/4/25,志诚教育,新三板,未透露,未透露
15246,2016/4/25,笃影文化,新三板,未透露,未透露
15247,2016/4/25,连城数控,新三板,未透露,未透露
15248,2016/4/25,大黍保,天使轮,数千万人民币,中路资本
15249,2016/4/25,妙妙行程管家,天使轮,数百万人民币,鼎聚投资
15250,2016/4/25,世仓智能,新三板,未透露,未透露
15251,2016/4/25,德蓝股份,新三板,未透露,未透露
15252,2016/4/25,辉锐光电,A轮,数千万人民币,金沙江创投
15253,2016/4/25,约偶像,天使轮,300万人民币,乾明投资
15254,2016/4/25,大好网,天使轮,数百万人民币,乐游资本
15255,2016/4/25,星超科技,种子轮,1000万人民币,LKK洛可可-京东金融
15256,2016/4/25,最小一家,天使轮,数百万人民币,未透露
15257,2016/4/25,海豚互娱,种子轮,未透露,UCCVR
15258,2016/4/25,华移科技,B轮,未透露,创东方投资
15259,2016/4/25,翔博科技,新三板,未透露,未透露
15260,2016/4/25,ManaVR神秘谷,天使轮,750万人民币,紫牛基金-创见资本
15261,2016/4/25,博乐,A轮,未透露,未透露
15262,2016/4/25,红茶移动,A轮,300万美元,未透露
15263,2016/4/25,红栗子VR,天使轮,未透露,梅花天使创投
15264,2016/4/25,攻城兵,Pre-A轮,1600万人民币,天使湾
15265,2016/4/25,前方高能文化,天使轮,数百万人民币,颐成投资
15266,2016/4/25,运营帮,天使轮,数百万人民币,未透露
15267,2016/4/25,驭势科技,天使轮,3000万人民币,格灵深瞳
15268,2016/4/25,才易科技,天使轮,数百万人民币,龙翌资本-泰有投资-精一天使公社-启迪种子
15269,2016/4/25,马上送吧,天使轮,数百万人民币,未透露
15270,2016/4/25,候诊通,天使轮,500万人民币,英诺天使基金-大河创投
15271,2016/4/25,96订货网,天使轮,数千万人民币,深圳菁葵投资
15272,2016/4/25,盈泰财富云,A轮,数千万人民币,未透露
15273,2016/4/25,叽里呱啦,A轮,数千万人民币,涌铧投资-基因资本
15274,2016/4/25,英盛网,A轮,数千万人民币,未透露
15275,2016/4/25,影觅APP,Pre-A轮,数百万美元,未透露
15276,2016/4/25,有壹手快修,B轮,6200万人民币,基石资本-风云资本
15277,2016/4/25,衣二三,A+轮,1000万美元,IDG资本-真格基金-金沙江创投-清流资本
15278,2016/4/25,易思汇TransferEasy,Pre-A轮,数千万人民币,IDG资本
15279,2016/4/25,钛度科技,A轮,5000万人民币,普思资本-如川基金-衡星创投-璞聚投资
15280,2016/4/25,办公逸,Pre-A轮,1500万人民币,松禾资本-启赋资本
15281,2016/4/24,苏宁金融,战略投资,66.67亿人民币,未透露
15282,2016/4/24,舞之动画,新三板,未透露,未透露
15283,2016/4/24,和谱生物,Pre-A轮,1000万人民币,怀记投资
15284,2016/4/24,超对称ssymmetry,天使轮,数百万人民币,以太创服（以太资本）
15285,2016/4/24,结婚神器,天使轮,未透露,薛蛮子(蛮子基金)
15286,2016/4/24,上海暖流文化,A轮,3000万人民币,景林投资-微影资本(微影时代)-头头是道投资基金-招银国际
15287,2016/4/23,起源天下,A轮,2.04亿人民币,未透露
15288,2016/4/23,e代理,Pre-A轮,数百万美元,险峰长青
15289,2016/4/23,优优农品,天使轮,数百万人民币,未透露
15290,2016/4/23,公子小白,A轮,1亿人民币,纳兰德投资-海泉基金(胡海泉)-远致富海-紫金港资本
15291,2016/4/23,快贝,天使轮,500万人民币,唯嘉资本
15292,2016/4/23,一登科技,A轮,2000万人民币,乐视体育(乐体创投)
15293,2016/4/22,丁义兴,新三板,未透露,未透露
15294,2016/4/22,啄木鸟家庭维修,A轮,数千万人民币,北京奕铭投资
15295,2016/4/22,星韵文化,种子轮,50万人民币,龙翌资本
15296,2016/4/22,车配龙,新三板,未透露,未透露
15297,2016/4/22,数盈教育,天使轮,数百万人民币,如码资本
15298,2016/4/22,爱惠农,天使轮,数百万人民币,未透露
15299,2016/4/22,萌岛,天使轮,数百万人民币,磐谷创投-厦门飞博共创
15300,2016/4/22,云舒写教育,天使轮,100万人民币,创客总部
15301,2016/4/22,复方科技,Pre-A轮,800万人民币,清流资本
15302,2016/4/22,夺宝皇,天使轮,500万人民币,恒泰资本CHT-Capital
15303,2016/4/22,井号夜宵,天使轮,200万人民币,未透露
15304,2016/4/22,朝思暮赏,天使轮,数百万人民币,黑蚁资本
15305,2016/4/22,MINIEYE佑驾创新,A轮,数千万人民币,中兴合创
15306,2016/4/22,爱豆,A轮,数千万人民币,原子创投-盛景网联(盛景嘉成)-BWVC泽厚资本-唯嘉资本
15307,2016/4/22,微众税银,A轮,数千万人民币,IDG资本
15308,2016/4/22,甲加由,天使轮,400万人民币,洪泰基金-星瀚资本
15309,2016/4/22,果酱音乐,天使轮,数百万人民币,杭州多牛资本
15310,2016/4/22,盛世锦天,新三板,未透露,未透露
15311,2016/4/22,铁血网,IPO上市后,3900万人民币,光线传媒
15312,2016/4/22,百程旅行,新三板,未透露,未透露
15313,2016/4/22,华领医药,C轮,5000万美元,嘉实资本-通和资本
15314,2016/4/22,卡哥科技,A轮,数千万人民币,松禾资本
15315,2016/4/22,小马购车,B轮,1500万美元,策源创投-执一资本-乾源资本
15316,2016/4/22,凯钿软件,Pre-A轮,800万人民币,未透露
15317,2016/4/22,ENJOY,C+轮,3000万美元,华人文化产业基金-基石资本
15318,2016/4/22,住百家,新三板,数千万人民币,未透露
15319,2016/4/21,祥云网络,新三板,未透露,未透露
15320,2016/4/21,赛哲生物,新三板,未透露,未透露
15321,2016/4/21,创业人,新三板,未透露,未透露
15322,2016/4/21,华新环保,新三板,未透露,未透露
15323,2016/4/21,威尔药业,A轮,数千万人民币,毅达资本-中信建投资本
15324,2016/4/21,RayVR,A轮,数千万人民币,齐家网
15325,2016/4/21,禾信医药,新三板,未透露,未透露
15326,2016/4/21,三阁园林,新三板,未透露,未透露
15327,2016/4/21,毅新博创,Pre-A轮,数千万人民币,未透露
15328,2016/4/21,陆秦网络,天使轮,数百万人民币,伽利略资本
15329,2016/4/21,FUXK优科达拓,天使轮,500万人民币,真格基金-乐搏资本
15330,2016/4/21,吉大正元,战略投资,数千万人民币,蚂蚁金服(阿里巴巴)
15331,2016/4/21,康希诺,B轮,3120万美元,启明创投
15332,2016/4/21,格上理财,A轮,1亿人民币,源码资本
15333,2016/4/21,超级工程师,天使轮,400万人民币,未透露
15334,2016/4/21,艾信运通,A轮,1600万人民币,未透露
15335,2016/4/21,Travel-X,天使轮,数百万人民币,云天使基金
15336,2016/4/21,美芽美妆,A轮,数千万人民币,达晨创投
15337,2016/4/21,小草帽亲子游,Pre-A轮,1000万人民币,英诺天使基金-大河创投
15338,2016/4/21,东方航空,IPO上市后,30亿人民币,携程
15339,2016/4/21,佰佳高尔夫,A轮,2500万人民币,海通创新资本
15340,2016/4/21,大虾来了,A轮,3000万人民币,58同城-风云资本
15341,2016/4/21,i量化,天使轮,数百万人民币,未透露
15342,2016/4/21,安好时代,A轮,数千万人民币,蔡文胜
15343,2016/4/21,「X·COS」,Pre-A轮,数千万人民币,未透露
15344,2016/4/21,悦美网,B轮,1.1亿人民币,策源创投-赛富基金
15345,2016/4/21,电影头条,天使轮,500万人民币,金种子创投-寺库
15346,2016/4/20,屏芯科技,战略投资,数亿人民币,美团(新美大)
15347,2016/4/20,天行装饰,新三板,未透露,未透露
15348,2016/4/20,中食净化,新三板,未透露,未透露
15349,2016/4/20,Linnk,天使轮,数百万人民币,壹诺创投
15350,2016/4/20,睿玺定制,A轮,3000万人民币,朗玛峰创投
15351,2016/4/20,铼钠克,新三板,未透露,未透露
15352,2016/4/20,易视智瞳,天使轮,数百万人民币,深创投
15353,2016/4/20,玩墨网,天使轮,100万美元,Infinity-Venture-Partners（IVP）
15354,2016/4/20,光影互娱,天使轮,数百万人民币,庆芮资本
15355,2016/4/20,人人菜场,A轮,未透露,经纬中国-正和岛正和磁系资本
15356,2016/4/20,梦想书城,A+轮,800万人民币,未透露
15357,2016/4/20,自造创品,天使轮,数百万美元,Infinity-Venture-Partners（IVP）
15358,2016/4/20,瑞康网,A轮,未透露,未透露
15359,2016/4/20,银豆网,C轮,未透露,未透露
15360,2016/4/20,盎司一起,天使轮,1000万人民币,未透露
15361,2016/4/20,指间魅力,A轮,数千万人民币,康大恒远蓝海方舟
15362,2016/4/20,鱼大大,A轮,数千万人民币,寒武创投
15363,2016/4/20,业羽科技,天使轮,600万人民币,曲速创投
15364,2016/4/20,美图秀秀,D轮,1.5亿美元,华夏基金香港
15365,2016/4/20,Ulegal有法务,天使轮,100万人民币,南极圈-七煋瓢虫投资
15366,2016/4/20,赛会通SaaS系统,天使轮,200万人民币,高捷资本
15367,2016/4/20,汇灯网,天使轮,数百万人民币,胖猫创投(找钢网)
15368,2016/4/20,黄小厨,天使轮,数百万人民币,如川基金
15369,2016/4/20,宅米,B+轮,数千万美元,朗盛投资
15370,2016/4/20,名医主刀网,B轮,1.5亿人民币,约印创投-汉富控股
15371,2016/4/20,上海细胞治疗,B轮,1.85亿人民币,君联资本
15372,2016/4/20,趣活美食送,C轮,1000万美元,软银中国-ClearVue锴明投资
15373,2016/4/20,快问中医,Pre-A轮,1000万人民币,未透露
15374,2016/4/20,销售易CRM,C+轮,1亿人民币,真格基金-经纬中国
15375,2016/4/20,火球网,B轮,1.2亿人民币,凤凰祥瑞
15376,2016/4/20,哈密瓜科技,天使轮,575万人民币,雅瑞资本-京东金融
15377,2016/4/20,小微律政,A轮,数百万美元,蓝驰创投-复星锐正资本
15378,2016/4/20,百度视频,A轮,10亿人民币,赛富基金-新文化-天神娱乐
15379,2016/4/20,沙发旅行,Pre-A轮,1200万人民币,九合创投-众海投资
15380,2016/4/20,ZOMAKE,天使轮,100万美元,Infinity-Venture-Partners（IVP）
15381,2016/4/20,Roseonly专爱花店,C轮,1.9亿人民币,盛世投资-君创资本
15382,2016/4/20,e家洁,新三板,未透露,未透露
15383,2016/4/19,唐人影视,新三板,数亿人民币,未透露
15384,2016/4/19,枫华种业,新三板,未透露,未透露
15385,2016/4/19,兴均祥动漫,天使轮,数百万人民币,朴素资本
15386,2016/4/19,优普惠,新三板,未透露,未透露
15387,2016/4/19,富源股份,新三板,未透露,未透露
15388,2016/4/19,星榜,天使轮,200万人民币,青松基金-旷谷资本
15389,2016/4/19,陆道培医疗集团,A轮,数千万人民币,高瓴资本-康桥资本
15390,2016/4/19,魔范,天使轮,数百万人民币,未透露
15391,2016/4/19,奇幻AI,种子轮,数百万人民币,暴风科技
15392,2016/4/19,康复之家,战略投资,1.7亿人民币,阳光保险
15393,2016/4/19,硬派健身,A轮,未透露,钟鼎创投-尚势资本
15394,2016/4/19,人民攻摄,天使轮,数百万人民币,壹诺创投
15395,2016/4/19,拇指阅读,A轮,2200万人民币,经纬中国-峰瑞资本
15396,2016/4/19,火龙果果,天使轮,数百万人民币,娱乐工场
15397,2016/4/19,别人家的,天使轮,数百万人民币,翊翎资本
15398,2016/4/19,优享创智共享际,天使轮,1亿人民币,红杉资本中国-真格基金-信中利资本-君紫资本-领势投资
15399,2016/4/19,安华亿能,B轮,未透露,中钰资本
15400,2016/4/19,省呗APP,A轮,数千万人民币,达晨创投
15401,2016/4/19,走起APP,Pre-A轮,数千万人民币,汉理资本-莘泽创投
15402,2016/4/19,钛媒体,Pre-A轮,3000万人民币,天鹰资本-云起资本
15403,2016/4/19,白熊阅读,Pre-A轮,900万人民币,创业接力(创业基金会)-美盛文化
15404,2016/4/19,彩虹律师,种子轮,未透露,未透露
15405,2016/4/19,麦格尼菲传媒,Pre-A轮,数千万人民币,安芙兰资本
15406,2016/4/19,清博大数据,Pre-A轮,2100万人民币,飞图创投
15407,2016/4/19,微车,B轮,1.52亿人民币,清科创投-德同资本-海尔-银江股份(银江资本)-国富绿景创投GRC
15408,2016/4/19,翳安健康,天使轮,1700万人民币,西部资本
15409,2016/4/19,珠玑文化,天使轮,2200万人民币,经纬中国-峰瑞资本
15410,2016/4/19,蚂蚁金服,B轮,45亿美元,中投公司-春华资本Primavera-中邮资本(中国邮政)-国开金融(国开开元)-中国人寿-国开国际投资
15411,2016/4/19,尿布师,A轮,5500万人民币,海通开元-能图资本
15412,2016/4/18,优美育教育,天使轮,未透露,2049投资集团
15413,2016/4/18,贯石发展,新三板,未透露,未透露
15414,2016/4/18,大家车言论,天使轮,600万人民币,头狼资本-头狼金服
15415,2016/4/18,雪松湾教育,天使轮,未透露,好未来(学而思)-苏大天宫创投
15416,2016/4/18,华阳国际,新三板,未透露,未透露
15417,2016/4/18,乐步教育,天使轮,数百万人民币,决胜网
15418,2016/4/18,兜来玩,B轮,数千万人民币,国科嘉和
15419,2016/4/18,康存数科集团,Pre-A轮,数千万人民币,赛伯乐投资
15420,2016/4/18,清研讯科,天使轮,数百万人民币,联创永宣
15421,2016/4/18,真的,天使轮,未透露,未透露
15422,2016/4/18,清投智能,新三板,未透露,未透露
15423,2016/4/18,到地儿旅行,天使轮,300万人民币,未透露
15424,2016/4/18,翡翠吧吧,Pre-A轮,未透露,未透露
15425,2016/4/18,寒武纪科技,天使轮,数千万人民币,未透露
15426,2016/4/18,柳橙网,新三板,数亿人民币,未透露
15427,2016/4/18,正元智慧,A轮,800万人民币,银江投资集团
15428,2016/4/18,魔法集市玛莎多拉,天使轮,数百万人民币,未透露
15429,2016/4/18,星云PeerStar,种子轮,100万人民币,未透露
15430,2016/4/18,爱和淘,天使轮,数百万人民币,寒武创投
15431,2016/4/18,餐饮咖,天使轮,300万人民币,未透露
15432,2016/4/18,够赞,天使轮,未透露,澎湃资本
15433,2016/4/18,墨刀MockingBot,Pre-A轮,500万人民币,峰瑞资本
15434,2016/4/18,704校花,Pre-A轮,2000万人民币,未透露
15435,2016/4/18,珊瑚虫云商平台,Pre-A轮,1500万人民币,达晨创投-正和岛正和磁系资本
15436,2016/4/18,货车帮,Pre-B轮,3500万美元,DCM中国-腾讯-元生资本
15437,2016/4/18,要出发周边游,D轮,5.5亿人民币,众信旅游-中信建投资本-金鼎资本
15438,2016/4/18,换机精灵,A+轮,数千万人民币,清科创投-浙商创投-太冠资本-道生资本-同道齐创-唯嘉资本
15439,2016/4/18,泰坦云,B轮,1.6亿人民币,梧桐树资本-春晓资本-荣正投资-左驭资本-博将资本
15440,2016/4/18,慧沃网,B+轮,1.5亿人民币,好未来(学而思)-复星锐正资本
15441,2016/4/18,投投金融,Pre-A轮,4500万人民币,未透露
15442,2016/4/18,人人快送,B轮,5000万美元,未透露
15443,2016/4/18,联医LyncMed,天使轮,数百万人民币,创客总部-领医创造
15444,2016/4/17,小麦科技,天使轮,数百万人民币,海丰至诚
15445,2016/4/16,安富宝,A轮,1000万人民币,未透露
15446,2016/4/16,沃朴物联,A轮,3000万人民币,西子联合
15447,2016/4/16,贝拉山谷,天使轮,数千万人民币,隆力奇东源
15448,2016/4/16,航景无人机,战略投资,数千万人民币,中兴合创
15449,2016/4/16,中国e车网,天使轮,未透露,乾然资本
15450,2016/4/16,hi柚,天使轮,数百万人民币,中路资本
15451,2016/4/16,悦家电,天使轮,400万人民币,爱回收网-百姓网
15452,2016/4/16,焙友之家,A轮,1500万人民币,未透露
15453,2016/4/16,轻旅星球ElseTravel,天使轮,数百万人民币,光合创投(光合基金)-尚势资本
15454,2016/4/16,找化客,战略投资,200万人民币,未透露
15455,2016/4/16,解码DNA,A轮,数千万人民币,平安创新投资基金-海汇投资
15456,2016/4/16,朋友家,天使轮,数百万人民币,七天连锁酒店
15457,2016/4/16,去农庄,Pre-A轮,1000万人民币,未透露
15458,2016/4/16,微仓,种子轮,40万人民币,起源资本
15459,2016/4/15,海居汇,A轮,数千万人民币,澎湃资本
15460,2016/4/15,每步科技,天使轮,数百万人民币,飞马基金-飞马旅
15461,2016/4/15,护士笔记,天使轮,数百万人民币,联想之星
15462,2016/4/15,和荟源,天使轮,数百万人民币,和君资本
