,时间,公司名,轮次,金额,投资机构
12245,2013/11/1,百分之百数码,B轮,数千万人民币,百度公司
12246,2013/11/1,艾视网,收购,5200万人民币,未透露
12247,2013/11/1,海猫,种子轮,数百万人民币,青松基金
12248,2013/11/1,中酒网,A轮,数千万人民币,未透露
12249,2013/11/1,内推网,天使轮,250万人民币,创新工场
12250,2013/11/1,蝉游记,收购,未透露,携程
12251,2013/11/1,某某,天使轮,数十万美元,真格基金-徐小平
12252,2013/10/31,智慧狮,A轮,未透露,挚信资本
12253,2013/10/31,海狸家居,天使轮,450万人民币,阿米巴资本
12254,2013/10/31,ARTME忆我数字科技,天使轮,200万人民币,抱团创投
12255,2013/10/31,NoxMob,天使轮,数百万人民币,抱团创投
12256,2013/10/31,芸装家居,A轮,1000万人民币,中路资本
12257,2013/10/31,莉莉丝《刀塔传奇》,天使轮,200万人民币,IDG资本
12258,2013/10/30,第一游戏,种子轮,数十万人民币,未透露
12259,2013/10/30,趣点视频,E轮,1.7亿美元,苏宁-弘毅投资
12260,2013/10/30,手乐电商,天使轮,100万美元,纽信创投-赛富基金
12261,2013/10/30,清林华成电商,天使轮,数百万人民币,清林华成投资
12262,2013/10/30,51贷,天使轮,数百万人民币,德迅投资-架桥投资
12263,2013/10/30,PPTV聚力传媒,战略投资,4.2亿美元,苏宁-弘毅投资
12264,2013/10/30,美图秀秀,A轮,500万美元,创新工场
12265,2013/10/30,来一火,天使轮,数百万人民币,中路资本
12266,2013/10/30,CSDN,A轮,数千万美元,宽带资本CBC-英特尔投资Intel-Capital-方广资本-海泰戈壁
12267,2013/10/30,Roseonly专爱花店,A轮,1000万美元,腾讯
12268,2013/10/29,超神影业,天使轮,700万人民币,未透露
12269,2013/10/29,安科兴业,A轮,数千万人民币,达晨创投
12270,2013/10/28,博澳康复,天使轮,数百万人民币,经纬中国-普华资本
12271,2013/10/28,Invite精选,天使轮,100万人民币,云起资本
12272,2013/10/28,我要模考网,A轮,1000万人民币,未透露
12273,2013/10/25,小胡鸭食品,A轮,1800万人民币,深创投
12274,2013/10/25,迈科全机电,种子轮,未透露,元禾控股
12275,2013/10/24,爱刷,Pre-A轮,数百万人民币,未透露
12276,2013/10/24,西山科技,B轮,数千万人民币,汉能投资
12277,2013/10/24,娱梦游戏,天使轮,数百万人民币,龙渊云腾(当乐网)
12278,2013/10/24,智慧图,A轮,数百万美元,经纬中国
12279,2013/10/23,明码生物,A轮,1500万美元,Polaris-Partners-Arch-Venture-Partners
12280,2013/10/23,魔方英语,天使轮,800万人民币,戈壁创投-北软天使基金
12281,2013/10/21,时乐鸟信息,天使轮,数百万人民币,青松基金
12282,2013/10/21,时空电动汽车,天使轮,5000万人民币,鼎聚投资-青域基金
12283,2013/10/21,合肥青年之家,天使轮,250万人民币,未透露
12284,2013/10/20,KNOTe敏锦电子,天使轮,数百万人民币,天使湾
12285,2013/10/20,Fandora.tw,A轮,数百万美元,九易资本
12286,2013/10/19,领添信息,天使轮,数百万人民币,未透露
12287,2013/10/19,小马过河国际教育,天使轮,1000万人民币,基因资本
12288,2013/10/18,福州天盟数码IGG,IPO上市,数亿人民币,未透露
12289,2013/10/18,中曼石油,B轮,2亿人民币,红杉资本中国
12290,2013/10/18,福瑞通,A轮,4000万人民币,中路资本-涌铧投资
12291,2013/10/18,易达货车网,A轮,未透露,未透露
12292,2013/10/18,易达代驾网,天使轮,未透露,未透露
12293,2013/10/18,易达出租车云平台,天使轮,未透露,未透露
12294,2013/10/18,易达租车网,A轮,未透露,未透露
12295,2013/10/18,易达出行,A轮,未透露,未透露
12296,2013/10/17,哔哩哔哩bilibili,A轮,数百万美元,IDG资本
12297,2013/10/16,捷世智通,新三板,数千万人民币,未透露
12298,2013/10/16,九州云,A轮,数百万美元,世纪互联
12299,2013/10/16,EMIE亿觅科技,Pre-A轮,数百万人民币,景林投资
12300,2013/10/15,宾酷科技,天使轮,数百万人民币,众麟资本
12301,2013/10/15,百林通信,新三板,数亿人民币,未透露
12302,2013/10/15,科慧科技,A轮,800万人民币,森德瑞沁源创投
12303,2013/10/15,新丽传媒,战略投资,8.29亿人民币,光线传媒
12304,2013/10/14,晶杰通信,天使轮,数千万人民币,PreAngel
12305,2013/10/14,极路由HiWiFi,A轮,数千万美元,创新工场-GGV纪源资本
12306,2013/10/13,艾格拉斯科技EGLS,B轮,数千万人民币,银杏谷资本-互联网电影集团IFG
12307,2013/10/13,测测星座,种子轮,数百万人民币,九合创投
12308,2013/10/13,快的打车,A+轮,400万美元,经纬中国
12309,2013/10/13,小站教育,A轮,数百万美元,贝塔斯曼亚洲投资基金
12310,2013/10/13,云知声,A轮,1亿人民币,启明创投-磐谷创投
12311,2013/10/12,欧博方,天使轮,数百万人民币,新天域资本
12312,2013/10/12,她生活,天使轮,数百万人民币,未透露
12313,2013/10/12,陌陌,C轮,1000万美元,阿里巴巴
12314,2013/10/12,车蚂蚁,天使轮,200万美元,晨兴资本
12315,2013/10/11,九典制药,战略投资,3000万人民币,九鼎投资
12316,2013/10/11,先智创科,A+轮,数千万人民币,宽带资本CBC-九合创投-天云睿海创投
12317,2013/10/11,听风,天使轮,300万人民币,北信源
12318,2013/10/11,听风平安卫士Eachpal,天使轮,300万人民币,北信源
12319,2013/10/10,雅路智能,C轮,8000万人民币,达晨创投
12320,2013/10/10,inPlug硬糖,天使轮,数百万人民币,PreAngel
12321,2013/10/10,东方价值线,不明确,未透露,联想控股
12322,2013/10/10,DOLRY,A轮,800万人民币,奇虎360
12323,2013/10/10,E养车,天使轮,数百万人民币,未透露
12324,2013/10/9,体奥动力,天使轮,未透露,中国文化产业投资基金
12325,2013/10/8,时代桃源,B轮,数千万人民币,松禾资本-德鼎创新基金(德丰杰龙脉)-志成资本
12326,2013/10/8,视创博奥,A轮,未透露,未透露
12327,2013/10/7,宝莲生物,A轮,6814万人民币,深创投-容银资本
12328,2013/10/5,AngelCrunch天使汇,A轮,3000万人民币,东方弘道(弘合基金)
12329,2013/10/1,蓝卫通科技,A轮,未透露,启明创投
12330,2013/10/1,华信新材,战略投资,未透露,同创伟业-中科招商-国发创投-乾道集团
12331,2013/10/1,外贸邦,B轮,数千万人民币,未透露
12332,2013/10/1,三生制药,A轮,1.54亿美元,中信产业基金-德诚资本
12333,2013/10/1,贝思客,天使轮,500万人民币,纽信创投
12334,2013/10/1,智能电视网,天使轮,未透露,未透露
12335,2013/10/1,V1宝宝,A轮,未透露,未透露
12336,2013/10/1,疯狂表情,天使轮,未透露,天使湾
12337,2013/10/1,银讯网,天使轮,100万人民币,盛大资本
12338,2013/10/1,盘古开饭,天使轮,未透露,真格基金
12339,2013/10/1,蜂派游戏PhonepadGames,天使轮,数百万人民币,联创永宣
12340,2013/10/1,华阳信通,B轮,数千万人民币,同创伟业
12341,2013/10/1,小区管家,A轮,数千万人民币,未透露
12342,2013/10/1,ZZKKO找库科技,天使轮,数百万人民币,未透露
12343,2013/10/1,逗萌,A轮,数百万美元,IDG资本
12344,2013/10/1,奇点集,天使轮,数百万人民币,海银资本
12345,2013/10/1,租房网,收购,未透露,未透露
12346,2013/10/1,亿虎乐游《萌姬乱舞》,天使轮,数百万人民币,创新工场
12347,2013/10/1,脉脉,A轮,500万美元,晨兴资本
12348,2013/10/1,CZUR,天使轮,数百万人民币,未透露
12349,2013/10/1,鼎芯无限DXY,收购,1.56亿人民币,未透露
12350,2013/10/1,乐逗游戏,C轮,1500万美元,腾讯
12351,2013/10/1,文件全能王,A轮,数百万美元,IDG资本
12352,2013/10/1,游戏陀螺,天使轮,数百万人民币,未透露
12353,2013/10/1,58同城,IPO上市,数亿美元,未透露
12354,2013/10/1,七幕人生,天使轮,数百万人民币,华创资本
12355,2013/10/1,天弘基金余额宝,收购,11.8亿人民币,阿里巴巴
12356,2013/10/1,博爱润生,天使轮,300万人民币,未透露
12357,2013/10/1,赑屃资讯,天使轮,数百万人民币,未透露
12358,2013/10/1,爱代驾,A轮,数百万美元,华映资本
12359,2013/10/1,颗豆互动,天使轮,数百万人民币,英诺天使基金
12360,2013/10/1,北京希恩视通科技,A轮,数千万人民币,国泰创投-亦庄互联基金
12361,2013/10/1,SoundInk印声科技,A轮,数百万美元,未透露
12362,2013/10/1,特易资讯TOPEASE,B轮,未透露,上海跨国采购发展(集团)有限公司
12363,2013/10/1,包子游戏中心,天使轮,数百万人民币,老鹰基金
12364,2013/10/1,北京梦城互动科技,收购,500万人民币,贵阳朗玛信息
12365,2013/10/1,Forgame云游控股,IPO上市,数亿美元,未透露
12366,2013/10/1,海豚浏览器,C轮,数千万美元,普思资本
12367,2013/10/1,缘创派,种子轮,数百万人民币,平安创新投资基金
12368,2013/10/1,魔钛网络,天使轮,数百万人民币,未透露
12369,2013/10/1,社区001,天使轮,数百万人民币,上海致景投资-海银资本
12370,2013/10/1,艾优尼IUNI手机,A轮,未透露,未透露
12371,2013/10/1,Linkcube连酷科技,天使轮,数百万人民币,PreAngel
12372,2013/10/1,上海库寅恩,A轮,1000万人民币,IDG资本-奥飞娱乐
12373,2013/10/1,貔貅交易所Peatio,天使轮,数百万人民币,比特基金BitFund.PE
12374,2013/10/1,成都雪豹互动,天使轮,1000万人民币,未透露
12375,2013/10/1,放心美,天使轮,400万人民币,德迅投资
12376,2013/10/1,发现旅行网,天使轮,数百万人民币,未透露
12377,2013/10/1,Powerful泡否科技,天使轮,数百万人民币,乐搏资本
12378,2013/10/1,i智歌,天使轮,未透露,华创资本
12379,2013/10/1,美丽云,种子轮,250万人民币,国富源投资
12380,2013/10/1,ACTON阿克顿,天使轮,数百万人民币,旦恩资本-合力投资
12381,2013/10/1,梦之谷游戏,天使轮,数百万人民币,网易
12382,2013/10/1,提分网,天使轮,数百万人民币,梅花天使创投
12383,2013/10/1,凯奇谷,A轮,数百万美元,经纬中国
12384,2013/10/1,游戏葡萄,天使轮,数百万人民币,暴龙投资
12385,2013/10/1,Chocolabs可口APP,天使轮,60万美元,appWorks之初创投
12386,2013/10/1,道通科技Autel,A轮,数千万人民币,中兴合创
12387,2013/10/1,Worktile,天使轮,数百万人民币,云天使基金
12388,2013/10/1,千寻云应用,天使轮,数百万人民币,未透露
12389,2013/10/1,RE.MU,天使轮,未透露,TMI台湾创意工场
12390,2013/10/1,鸡米,A轮,数百万美元,未透露
12391,2013/10/1,搞趣网,A轮,数百万人民币,平安创新投资基金
12392,2013/10/1,KnewOne牛玩,A轮,数百万人民币,创新工场-架桥投资
12393,2013/10/1,GMAT加分宝,天使轮,数百万人民币,明势资本
12394,2013/10/1,上海朱雀网络,A轮,数千万人民币,未透露
12395,2013/10/1,PixBuzz,天使轮,数十万美元,未透露
12396,2013/10/1,扑满Puman,天使轮,数十万美元,TMI台湾创意工场
12397,2013/10/1,小影VivaVideo,天使轮,500万人民币,创新工场
12398,2013/10/1,青游易乐,A轮,数千万人民币,泰岳梧桐资本
12399,2013/10/1,传播易,A轮,3000万人民币,未透露
12400,2013/10/1,上海菜管家,收购,未透露,未透露
12401,2013/10/1,上海承泰信息,A轮,数千万人民币,联创永宣
12402,2013/10/1,德讯科技Datcent,A轮,数千万人民币,联创永宣
12403,2013/10/1,偶们,天使轮,数百万人民币,未透露
12404,2013/10/1,超级课程表,A轮,1000万人民币,红杉资本中国-真格基金-策源创投
12405,2013/10/1,微印,天使轮,100万人民币,未透露
12406,2013/10/1,i微聚,天使轮,数百万人民币,雷军-顺为创业-欢聚时代(YY多玩)-雷军
12407,2013/10/1,小虫米子ToneElegancy,收购,数亿人民币,未透露
12408,2013/10/1,大彩网,收购,3200万人民币,未透露
12409,2013/10/1,世界邦,A轮,数百万美元,华岩资本ChinaRock-复星锐正资本
12410,2013/10/1,iKair家庭环境管家,A轮,200万美元,戈壁创投
12411,2013/10/1,香榭丽传媒,收购,4.5亿人民币,未透露
12412,2013/10/1,格瓦拉生活网,C轮,2000万美元,鼎晖投资
12413,2013/10/1,PPTV聚力传媒,收购,4.2亿美元,苏宁-弘毅投资
12414,2013/10/1,可米电话,A轮,300万人民币,未透露
12415,2013/10/1,小红书,天使轮,数百万人民币,真格基金-徐小平
12416,2013/10/1,好规划,天使轮,数百万人民币,华创资本
12417,2013/10/1,车商通SCRM,A轮,1000万人民币,传媒梦工场-中兴合创
12418,2013/10/1,挖财网,A+轮,300万美元,鼎晖投资
12419,2013/10/1,上海游族网络,收购,38.67亿人民币,梅花伞
12420,2013/10/1,信策数据,收购,数千万人民币,未透露
12421,2013/10/1,奇迹曼特,天使轮,未透露,华创资本
12422,2013/10/1,诚信中国,A轮,500万美元,未透露
12423,2013/10/1,爱乐游5agame,收购,3.67亿人民币,奥飞娱乐
12424,2013/10/1,上海方寸51Pocket,收购,3.25亿人民币,奥飞娱乐
12425,2013/10/1,掌游天下Zplay,A轮,数百万美元,未透露
12426,2013/10/1,99无限,IPO上市,数千万其他,未透露
12427,2013/10/1,康诺云康诺365,A轮,1000万人民币,时尚传媒(时尚资本)-隆领投资-蔡文胜
12428,2013/10/1,柚子玩UZwan,A轮,数千万人民币,青松基金-岳弢
12429,2013/10/1,君和堂,A轮,数千万人民币,启明创投
12430,2013/10/1,成都华日通讯,不明确,数千万人民币,九鼎投资
12431,2013/10/1,PP助手,收购,数亿人民币,UCWEB优视科技
12432,2013/10/1,触控科技CocoaChina,D轮,5000万美元,红杉资本中国-北极光创投-GGV纪源资本-思伟投资-新天域资本
12433,2013/10/1,公平价,A轮,350万美元,晨兴资本
12434,2013/10/1,英语流利说,A轮,数百万美元,IDG资本-GGV纪源资本
12435,2013/10/1,广州天拓科技,收购,8.12亿人民币,星辉互动娱乐
12436,2013/10/1,光华活彩传媒,D轮,数千万美元,诺基亚成长基金
12437,2013/10/1,Broadlink,天使轮,30万美元,红杉资本中国-高通Qualcomm-Ventures
12438,2013/10/1,碰碰,天使轮,数百万人民币,未透露
12439,2013/10/1,上游互动,收购,8.14亿人民币,掌趣科技
12440,2013/10/1,im20互动营销,收购,未透露,WPP集团
12441,2013/10/1,梦之城文化,B轮,数千万人民币,GGV纪源资本-复星锐正资本-合一资本
12442,2013/10/1,酷果移动广告,收购,7334万人民币,星辉互动娱乐
12443,2013/10/1,看书网,收购,2.49亿人民币,人民网
12444,2013/10/1,37游戏,收购,19.2亿人民币,三七互娱
12445,2013/10/1,冰天雪帝,天使轮,数百万人民币,中路资本
12446,2013/10/1,天籁K歌,A轮,数百万美元,SIG海纳亚洲
12447,2013/10/1,帮5买,B轮,1600万美元,ClearVue锴明投资
12448,2013/10/1,微米,A轮,未透露,新浪微博基金
12449,2013/10/1,美腿团,天使轮,500万人民币,未透露
12450,2013/10/1,Showbox,天使轮,数十万美元,未透露
12451,2013/10/1,91金融超市,A轮,6000万人民币,经纬中国-宽带资本CBC
12452,2013/10/1,大掌门,收购,17.39亿人民币,掌趣科技
12453,2013/10/1,敢聊,A轮,数百万美元,创新工场
12454,2013/10/1,TalkingData腾云天下,A轮,1000万美元,北极光创投
12455,2013/10/1,品橙旅游,天使轮,数百万人民币,未透露
12456,2013/10/1,上海小葱网络,B轮,未透露,奇虎360-平安创新投资基金
12457,2013/9/30,祥云飞龙再生科技,E轮,6.9亿人民币,天津裕丰-盛达瑞丰
12458,2013/9/30,淘常州,天使轮,未透露,盛大资本
12459,2013/9/30,淘名师,B轮,1000万美元,未透露
12460,2013/9/30,一起作业,B轮,1000万美元,未透露
12461,2013/9/30,上海游唐网络,A轮,数千万人民币,完美世界
12462,2013/9/30,悠先点菜,天使轮,数百万人民币,天使投资人王刚
12463,2013/9/29,诚迈科技,B轮,数千万人民币,鼎桥创投-上海国和投资
12464,2013/9/29,易九金融,天使轮,数百万人民币,易一天使
12465,2013/9/28,时趣互动,C轮,数千万美元,君联资本-GGV纪源资本-Sierra-Ventures
12466,2013/9/27,乐普泰科技,B轮,6600万人民币,达晨创投
12467,2013/9/27,二维火,天使轮,数百万人民币,阿米巴资本
12468,2013/9/26,康美生物,C轮,3600万人民币,深圳高新投-千玖投资(五岳投资)
12469,2013/9/26,安正软件,A轮,60万人民币,深创投
12470,2013/9/26,澜起科技Montage,IPO上市,数亿美元,未透露
12471,2013/9/25,杭州安恒信息DBAPPSecurity,C轮,数千万人民币,未透露
12472,2013/9/24,云畅游戏,A轮,数百万人民币,架桥投资
12473,2013/9/24,章鱼TV,A轮,数百万美元,IDG资本
12474,2013/9/22,爱尔发,A轮,4000万人民币,华夏信诺
12475,2013/9/22,享推APP,天使轮,500万人民币,中路资本
12476,2013/9/22,51offer中英网,Pre-A轮,数千万人民币,涌金集团
12477,2013/9/21,卫邦科技,天使轮,数百万人民币,合力投资
12478,2013/9/19,三甲医疗,A轮,未透露,达晨创投
12479,2013/9/19,Micamika米卡米卡,A轮,未透露,长友基金
12480,2013/9/18,美的集团,IPO上市,未透露,未透露
12481,2013/9/17,叮叮掌上店铺,A轮,数百万人民币,传媒梦工场
12482,2013/9/17,闪传Xender,A轮,数百万人民币,人人公司(千橡集团)
12483,2013/9/16,搜狗,战略投资,4.48亿人民币,腾讯
12484,2013/9/16,购阿购,天使轮,100万人民币,海汇投资
12485,2013/9/16,齐治科技,天使轮,45万人民币,达晨创投
12486,2013/9/16,康凯科技CommSky,A轮,1000万人民币,好望角投资
12487,2013/9/16,Counect互帮国际,A轮,数百万美元,金沙江创投-开物投资
12488,2013/9/16,美丽岛,A轮,6000万人民币,天图资本
12489,2013/9/15,和兴隆,战略投资,5600万人民币,深创投-粤科金融
12490,2013/9/15,天机智讯,天使轮,未透露,未透露
12491,2013/9/15,光峰光电,A轮,数千万人民币,深创投-松禾资本
12492,2013/9/14,雷特科技,A轮,数千万人民币,朗玛峰创投
12493,2013/9/14,海量信息,A轮,数千万人民币,分享投资
12494,2013/9/14,慈铭体检,C轮,数亿人民币,鼎晖投资-平安创新投资基金-天图资本
12495,2013/9/14,旅行加,种子轮,数百万人民币,InnoSpace创智空间
12496,2013/9/13,工一品,天使轮,数百万人民币,海丰至诚
12497,2013/9/13,七麦科技,天使轮,数百万人民币,创新工场
12498,2013/9/13,光影华视,A轮,数千万人民币,娱乐工场
12499,2013/9/13,途牛旅游网,D轮,6000万美元,红杉资本中国-DCM中国-Temasek淡马锡-中广文影
12500,2013/9/12,兰亭科技,A轮,数千万人民币,深创投
12501,2013/9/12,贝贝网,A轮,数百万美元,IDG资本
12502,2013/9/12,公信卫士,A轮,未透露,华映资本
12503,2013/9/12,瑞发科半导体,A轮,数百万美元,君联资本
12504,2013/9/12,广州尚游网络,天使轮,数百万人民币,IDG资本
12505,2013/9/12,拍么,天使轮,数百万人民币,未透露
12506,2013/9/12,壹药网,A轮,数千万人民币,未透露
12507,2013/9/12,小米科技,D轮,数亿美元,DST
12508,2013/9/12,Backwire协趣网络,天使轮,未透露,PreAngel-InnoSpace创智空间
12509,2013/9/11,南京多尔田数码,天使轮,数千万人民币,深创投
12510,2013/9/11,大家保,A轮,1000万美元,启明创投
12511,2013/9/10,天津动漫堂,天使轮,未透露,未透露
12512,2013/9/10,数赢云,天使轮,500万人民币,中路资本
12513,2013/9/10,汇福康医疗技术,B轮,数百万人民币,未透露
12514,2013/9/10,欢乐口腔,天使轮,未透露,世纪长河集团
12515,2013/9/9,骏达光电,战略投资,数千万人民币,GGV纪源资本
12516,2013/9/9,载信软件,A轮,未透露,Oaktree-Capital橡树资本
12517,2013/9/9,美丽漂漂,B轮,数千万人民币,创东方投资-财晟资本
12518,2013/9/6,康希诺,A轮,1000万美元,礼来亚洲基金
12519,2013/9/5,朗趣软件,天使轮,数百万人民币,未透露
12520,2013/9/5,北京阅联,A轮,数百万人民币,汉富控股
12521,2013/9/5,上海世纪互联,A轮,数百万人民币,汉富控股
12522,2013/9/5,懒人与海,天使轮,未透露,辉耀资本
12523,2013/9/4,比目Bmob后端云,天使轮,未透露,泰达科投
12524,2013/9/3,光景生物,天使轮,数百万人民币,海通开元
12525,2013/9/3,亚非牙科,B轮,未透露,赛富基金
12526,2013/9/3,摇摇免费,A轮,数百万人民币,创新谷Innovalley
12527,2013/9/2,上海叶萌广告,A轮,数千万人民币,百度公司
12528,2013/9/1,极客学院,天使轮,数百万人民币,九合创投
12529,2013/9/1,盛诺基医药,B轮,501万美元,启明创投
12530,2013/9/1,诣启科技,天使轮,500万人民币,未透露
12531,2013/9/1,有间杂货店,A轮,未透露,天使湾
12532,2013/9/1,365微学习,A轮,数千万人民币,联想之星-朗玛峰创投
12533,2013/9/1,柳橙网,天使轮,100万人民币,中路资本
12534,2013/9/1,掌沃游趣,天使轮,未透露,合力投资
12535,2013/9/1,华夏快线,天使轮,数百万人民币,合力投资
12536,2013/9/1,松力生物,A轮,1100万美元,启明创投-九洲创投
12537,2013/9/1,推丫,天使轮,240万人民币,未透露
12538,2013/9/1,工具堂,天使轮,未透露,红点创投中国基金
12539,2013/9/1,拍拍赚,天使轮,200万人民币,未透露
12540,2013/9/1,Algoblu肇煜宏泰,A轮,数百万美元,住友商事亚洲资本
12541,2013/9/1,BCsphere,天使轮,数百万人民币,PreAngel-亚杰天使投资
12542,2013/9/1,亿程科技Etrans,C轮,3850万人民币,未透露
12543,2013/9/1,贝瑞基因,B轮,2500万美元,君联资本-启明创投-博裕资本
12544,2013/9/1,肇煜宏泰,A轮,数百万美元,住友商事亚洲资本
12545,2013/9/1,Noitom诺亦腾,天使轮,数百万人民币,未透露
12546,2013/9/1,90度旅游,天使轮,数百万人民币,元素资本
12547,2013/9/1,红本网,A轮,数千万人民币,元素资本
12548,2013/9/1,内涵社,天使轮,数百万人民币,微玺投资
12549,2013/9/1,深圳市魔比宝科技,天使轮,数百万人民币,PreAngel
12550,2013/9/1,景点特价门票,A轮,未透露,阿米巴资本-元禾控股
12551,2013/9/1,海淘通,A轮,数百万人民币,同创伟业
12552,2013/9/1,Hai360海淘网,A轮,数百万人民币,同创伟业
12553,2013/9/1,淘海科技,A轮,数百万人民币,同创伟业
12554,2013/9/1,大众卡惠,天使轮,数百万人民币,英诺天使基金
12555,2013/9/1,卡富通盈客来乐,天使轮,数百万人民币,英诺天使基金
12556,2013/9/1,神州智联CidTech,A轮,数千万人民币,联想之星-朗玛峰创投
12557,2013/9/1,雷尚科技RayJoy,A轮,数百万美元,博雅互动
12558,2013/9/1,微财网,天使轮,200万人民币,未透露
12559,2013/9/1,一起作业,B轮,1000万美元,真格基金-顺为资本-徐小平-雷军
12560,2013/9/1,富基标商bFuture,B轮,数亿人民币,东方富海
12561,2013/9/1,WiWide迈外迪,B轮,数千万人民币,小米科技
12562,2013/9/1,美食行,A轮,数百万人民币,未透露
12563,2013/9/1,19pay一九付,收购,8.14亿人民币,未透露
12564,2013/9/1,杭州晨晓科技,A轮,未透露,盈动资本
12565,2013/9/1,畅游云端,天使轮,数百万人民币,真格基金
12566,2013/9/1,SAT Rocket,天使轮,数百万人民币,快创营
12567,2013/9/1,住百家,天使轮,数百万人民币,未透露
12568,2013/9/1,乐讯科技,B轮,数千万人民币,UCWEB优视科技
12569,2013/9/1,北京璧合广告,A轮,1000万人民币,德鼎创新基金(德丰杰龙脉)
12570,2013/9/1,币行网,A轮,数百万美元,IDG资本
12571,2013/9/1,悠可网UCO,A轮,1.5亿人民币,未透露
12572,2013/9/1,1more万魔声学,A轮,数千万美元,顺为资本-Temasek淡马锡-小米科技-雷军
12573,2013/9/1,大鱼自助游,天使轮,数百万人民币,经纬中国
12574,2013/9/1,速来招工网,天使轮,数百万人民币,真格基金-华欧创投基金
12575,2013/9/1,成都掌娱天下,A轮,1000万人民币,未透露
12576,2013/9/1,RunMobile润华联动,天使轮,数百万人民币,华创资本-起源资本
12577,2013/9/1,今日头条,B轮,数千万美元,DST
12578,2013/9/1,扫货邦,天使轮,数百万人民币,同创伟业-鼎晟天平投资
12579,2013/9/1,36氪集团,B轮,500万美元,Infinity-Venture-Partners（IVP）
12580,2013/9/1,AA拼车网,天使轮,数百万人民币,中路资本
12581,2013/9/1,深圳国显科技,A轮,数千万人民币,深创投
12582,2013/9/1,花儿影视,收购,9亿人民币,乐视网
12583,2013/9/1,酷漫居,B轮,1亿人民币,天图资本
12584,2013/9/1,365健康卫士,天使轮,数百万人民币,乐搏资本
12585,2013/9/1,发信息啦faxinxi.la,天使轮,数百万人民币,PreAngel-险峰长青-英诺天使基金-元素资本
12586,2013/9/1,微魔比,天使轮,数百万人民币,PreAngel
12587,2013/9/1,票集网,天使轮,数百万人民币,未透露
12588,2013/9/1,中清龙图,B轮,2亿人民币,泰岳梧桐资本
12589,2013/9/1,Hotel Quickly,A轮,116万美元,未透露
12590,2013/9/1,谁是卧底VoiceGame,天使轮,300万人民币,21世纪天使创投
12591,2013/9/1,酷盘Kanbox,收购,未透露,阿里巴巴
12592,2013/9/1,机锋网,收购,未透露,爱施德
12593,2013/9/1,华夏威科,A轮,未透露,同方厚持
12594,2013/9/1,AirWheel爱尔威,A轮,1200万人民币,未透露
12595,2013/9/1,挖财网,A轮,1000万美元,IDG资本
12596,2013/9/1,广东原创动力,收购,5.36亿人民币,奥飞娱乐
12597,2013/9/1,大搜车,B轮,数千万美元,红杉资本中国-晨兴资本-源渡创投
12598,2013/9/1,App Annie,C轮,1500万美元,红杉资本中国-IDG资本-Infinity-Venture-Partners（IVP）
12599,2013/9/1,乐果麦唱,A轮,1500万人民币,点石投资
12600,2013/9/1,康康血压,天使轮,400万人民币,未透露
12601,2013/9/1,追光动画,A轮,500万美元,IDG资本
12602,2013/9/1,淘当铺,A轮,数百万美元,北极光创投-蓝驰创投-合力投资
12603,2013/9/1,花钱APP,天使轮,150万人民币,未透露
12604,2013/9/1,云云网,收购,未透露,新浪微博基金
12605,2013/9/1,e家洁,天使轮,400万人民币,腾讯
12606,2013/9/1,杭州高达软件,不明确,1200万人民币,未透露
12607,2013/9/1,音乐雷达DoReSo,收购,数百万人民币,网秦
12608,2013/9/1,流量超人,A轮,数百万人民币,亚信联创
12609,2013/9/1,隐私卫士,天使轮,数百万人民币,未透露
12610,2013/9/1,青苹果健康,天使轮,500万人民币,未透露
12611,2013/9/1,Dnurse糖护士,天使轮,300万人民币,创新工场
12612,2013/9/1,阿姨厨房,A轮,数百万人民币,中路资本
12613,2013/9/1,法斗士,天使轮,100万美元,清流资本
12614,2013/9/1,上海新浩艺软件Hintsoft,收购,2.5亿人民币,顺网科技
12615,2013/9/1,天津象形科技,A轮,数百万人民币,德同资本
12616,2013/9/1,穿衣助手,A轮,1200万人民币,华映资本
12617,2013/9/1,骏达光电,B轮,数千万人民币,GGV纪源资本
12618,2013/9/1,卡牛,A轮,数千万美元,红杉资本中国
12619,2013/9/1,inWatch映趣科技,A轮,2000万人民币,浙商创投
12620,2013/9/1,游友移动,天使轮,10万人民币,InnoSpace创智空间
12621,2013/9/1,Simnect闷瓜网络,天使轮,10万人民币,InnoSpace创智空间
12622,2013/9/1,ChaseFuture敢想,种子轮,数百万人民币,华岩资本ChinaRock-InnoSpace创智空间
12623,2013/9/1,X-Sight未来空间科技,天使轮,10万人民币,InnoSpace创智空间
12624,2013/9/1,皇廷绘画ART818,天使轮,数十万人民币,InnoSpace创智空间
12625,2013/9/1,Tiaooo跳跳网,种子轮,30万人民币,InnoSpace创智空间
12626,2013/9/1,好巧网,天使轮,数百万人民币,IDG资本
12627,2013/9/1,美年大健康,B轮,3亿人民币,平安创新投资基金-凯辉基金-凯雷亚洲基金
12628,2013/9/1,北京中天创视,A轮,数千万人民币,麦顿投资
12629,2013/9/1,大姨妈,B轮,数千万美元,红杉资本中国-贝塔斯曼亚洲投资基金
12630,2013/8/31,MIX滤镜大师,B轮,1800万美元,经纬中国-戈壁创投-SIG海纳亚洲
12631,2013/8/31,星空琴行,A轮,数百万美元,顺为资本
12632,2013/8/31,乔布堂,Pre-A轮,数百万人民币,平安创新投资基金
12633,2013/8/30,博易智软,新三板,未透露,未透露
